page,baseline_best,1040_Main_Pg1,1040_Main_Pg2,1040_Schedule_1_PG_1,1040_Schedule_1_PG_2,1040_Schedule_A_NET_LOSS_STMT,1040_Schedule_C,1040_Schedule_D_PG_1,1040_Schedule_D_PG_2,1040_Schedule_D_STMT,1040_Schedule_E_PG_1,1040_Schedule_E_PG_2,1040_Schedule_E_STMT_PG_1,1040_Schedule_E_STMT_PG_2,1040_Schedule_F,4562,4797_PG_1,4797_PG_2,4835,4952,6251_PFT_LOSS,8949_PG_1,8949_PG_2,8960_NET_LOSS_COMPUTATION,ALT_MIN_REPORT,ALT_Tax_Loss_WORKSHEET,CAL_FARM_RENTAL_INCOME_EXPENSES,CAL_PASS_ACT_LOSS_LIMIT_SLIDE_1,CAL_PASS_ACT_LOSS_LIMIT_SLIDE_3,CAL_RENTAL_ROYALTY_INC_STMT,CAL_RES_INC_TAX_PG_1,CAL_RES_INC_TAX_PG_2,CAL_RES_INC_TAX_PG_3,CAL_RES_INC_TAX_PG_4,CAL_RES_INC_TAX_PG_5,CAL_RES_INC_TAX_PG_6,CAL_SCHED_3526,CAL_SCHED_3801_PG_1,CAL_SCHED_3801_PG_2,CAL_SCHED_3801_PG_3,CAL_SCHED_3801_PG_4,CAL_SCHED_3805V_PG_1,CAL_SCHED_3805V_PG_2,CAL_SCHED_3805V_PG_3,CAL_SCHED_CA_PG_1,CAL_SCHED_CA_PG_2,CAL_SCHED_CA_PG_3,CAL_SCHED_CA_PG_4,CAL_SCHED_CA_PG_5,CAL_SCHED_CA_PG_6,CAL_SCHED_D1_PG_1,CAL_SCHED_D1_PG_2,CAL_SCHED_D_PG_1,CAL_SCHED_D_PG_2,Form_6251_PG_1,Form_6251_PG_2,Form_8582_Pg_1,Form_8582_Pg_2,Form_8582_Pg_3,NOL_DEDUCTUION,NOL_DEDUCTUION_STMT,Other,STATEMENT
38,1040_Schedule_E_PG_1,0.49469423867937257,0.35424130359339023,0.5985527035297992,0.43882256808032627,0.36500994428554473,0.5904596084997988,0.5341290528189081,0.39805234083810875,0.09925864239025253,0.8775000000000003,0.4537856390034699,0.2691289349331462,0.22494268309737428,0.5699172827671155,0.4854332898034097,0.5200038067931263,0.3551194550276156,0.5870099747124251,0.4043733488927216,0.23207058326185154,0.47155788408735966,0.3173053800023088,0.2041428838883935,0.2557306250190279,0.25249066120805,0.5873142387088139,0.3546328362021334,0.3007592020238813,0.4900611215963638,0.34811150989550455,0.3260144361780043,0.2997475858263688,0.09916191862146342,0.21662361954934317,0.2102288787019913,0.2889582962513671,0.3567338649465413,0.2312769234802791,0.29653870064838256,0.30660412043113083,0.28835223697938644,0.23737853192144964,0.1770559723596733,0.23689206097505522,0.19647017285083196,0.2266307645547692,0.2043828789122708,0.21866898354530895,0.20643267726481052,0.29455886479087917,0.1579362144548454,0.12900862136752117,0.2084298948368407,0.45128215878874384,0.38362295080515196,0.532958058431413,0.3673640055523298,0.3532884075050466,0.21489138265532115,0.09925864239025253,0.25158733901378594,0.305575022270442
39,1040_Schedule_E_PG_2,0.4013933935200827,0.48093652148110955,0.47544302038787123,0.3291749870222515,0.3096492055005961,0.4144669787231836,0.4516900474565663,0.2892007537100149,0.23310713689553184,0.45378563900347085,0.9999999999999969,0.5953387659297108,0.5420507964048182,0.3874372198299745,0.2899678868012585,0.44502655341594866,0.4104638454640658,0.4250104020418779,0.2569538194903518,0.4685527889771396,0.39461847112838366,0.5072581184106094,0.3913936286883738,0.402350525921897,0.3911217595841666,0.4238826069471764,0.4340986747330602,0.5565426598086316,0.24477746946878534,0.25406581372036774,0.24621843422306194,0.3609451711580943,0.22265571483687363,0.3085261384649729,0.2616805853031735,0.26681408925794814,0.4266931851063132,0.39266978695824273,0.555413324343397,0.5817725329509011,0.35860981687303106,0.3989137274781832,0.46497995343054477,0.3101185553831898,0.3699402288468412,0.36720664913854545,0.3189873016944903,0.4522151939535958,0.45829205198036943,0.36991291777563884,0.4270115908723834,0.2405757856468997,0.44995568251615325,0.3691439124103751,0.27377851587579405,0.43243170321580815,0.564905831766727,0.5807196541530154,0.28929776205444524,0.23310713689553184,0.47294471805870353,0.450671972247929
40,1040_Schedule_E_STMT_PG_1,0.1762681681393736,0.2949864139197318,0.32225596838187365,0.17321356075724778,0.2000636500802997,0.2134367160938037,0.2707526416082026,0.1346105780011318,0.30990516864968676,0.26436168643650126,0.5895794681247803,0.9976149431987565,0.8532425988037265,0.2067540405702755,0.17050903231887343,0.29454155247631053,0.25510271459907147,0.25519258165138414,0.20586241662328478,0.3839329132026219,0.16244001406556374,0.28963954309935214,0.28674029618438923,0.45777141637243485,0.3423912004467129,0.25456159521158095,0.3253673694211371,0.5040733036441953,0.3006699776027124,0.09147080646558281,0.10360323117657569,0.23666402884734056,0.20103917046881814,0.20857671832073865,0.13586862764889662,0.19417499110846104,0.31478538356413965,0.26536496023960066,0.5023259515253634,0.5016378017191605,0.243915435330046,0.2925072139984049,0.2945226687721061,0.1923818045552588,0.28436009166276144,0.2469657851975407,0.2206108859008173,0.20661312500122714,0.23510099051456285,0.23842196302789437,0.22986998617151572,0.16800895877920125,0.37047565711691,0.19728642837007399,0.09874128294176071,0.31901194652753057,0.4423392687909168,0.47099256558458863,0.1788909610978256,0.30990516864968676,0.3921738574470176,0.42572783704064154
41,1040_Schedule_E_STMT_PG_2,0.21338505695445084,0.33518813111583756,0.2816089128645427,0.19293867632129252,0.17127321786452,0.19987760230550033,0.2507596609657675,0.14618261082003994,0.31696850764314816,0.22020222501978542,0.5363325824790822,0.8553048506176051,0.9961719009771689,0.19741388377344785,0.19457922510062603,0.26578104114047146,0.2633469892777933,0.2381104463606712,0.1969003163216607,0.3732530400211805,0.16817348265193155,0.27669022279754796,0.27561383359421643,0.44512560945999424,0.28824973843422136,0.23834616237886722,0.2988771125133871,0.43143919291169075,0.2566983784387159,0.10706401295981574,0.12020404551616382,0.2695106991588118,0.23399305889440175,0.2339643083291605,0.18626871876293358,0.18360993194528497,0.2876181908988741,0.2297536016640874,0.4338077956333146,0.43305459796862666,0.23215004545387435,0.29925640510157603,0.252491734399814,0.20330055949626985,0.2781360530838088,0.25787050998884653,0.20302512366607753,0.21498302986414175,0.22612332302163865,0.22129921640363848,0.21468653156737338,0.16903757058758195,0.30449448498210296,0.20954660621979349,0.1267137761792382,0.2660658739039296,0.3799962799158564,0.40553516831415265,0.15964394830299705,0.3140815107211888,0.35826548520684987,0.3703415146982302
42,1040_Schedule_E_STMT_PG_1,0.17730704786154625,0.29557039538878344,0.3227331994942063,0.17429130373137025,0.20120590403203814,0.21479020822895833,0.27244902263194015,0.13540199026539135,0.3105240346173889,0.2593728421879896,0.5918497308201598,0.9964127464320598,0.8513405354344905,0.2080250613881174,0.17137310319995325,0.29719806295354645,0.2558071396294299,0.2569442209968843,0.20714281703622467,0.38501087821008023,0.16328272746613817,0.29175095846719423,0.2873256936682052,0.4618347735706537,0.3444039214764593,0.2563056733933407,0.324414327281475,0.5069057395727847,0.3028385140808002,0.09192439469120679,0.10408770337133863,0.23712491293865007,0.20122434790689606,0.20845634178203054,0.13664789961216428,0.1951952259276351,0.3138726105644419,0.2654919941758183,0.5045881075542809,0.5035334843957047,0.24521089426764903,0.29261610858862364,0.2961368459058051,0.19228585168605394,0.2850279394697352,0.24740180696486141,0.2210976621018935,0.20608250189836258,0.23556863066050185,0.23862509617645183,0.23084501250209422,0.16787496170440838,0.3721463007279876,0.19859261984119486,0.09922457053036224,0.31771727241341774,0.4448590843465773,0.47322454021967664,0.17963604252596915,0.3105240346173889,0.38813200584624374,0.41807641660201933
43,1040_Schedule_E_STMT_PG_2,0.21468760788914035,0.33646484416911426,0.2811734120113518,0.19413232072340908,0.17215764463576305,0.20106418085947397,0.2522511285109195,0.1470504975959232,0.3171704820277205,0.2128701676252268,0.5383985528306272,0.851159464113997,0.9942665448267021,0.19856008644373177,0.19562205487300893,0.2683343745467836,0.26499106874025663,0.23964062614564613,0.19803252989022255,0.37485861006878823,0.16900519887437904,0.27756780184211943,0.2763355870921957,0.4468421672920124,0.2898656397787033,0.23987594507553,0.29719212450495236,0.4335042497331255,0.2584150992092134,0.10760147683760998,0.1208121449538222,0.2703850719768834,0.2346703272642452,0.23453714829987848,0.1870241171365155,0.18460744661601236,0.2858820284455267,0.22964233349453916,0.43587524838395064,0.4345364797266835,0.23346306333244912,0.30008425373145525,0.253184431494328,0.20345301485371786,0.27883947462329944,0.258447177608824,0.20338204601435877,0.21434794692306675,0.22658086519825893,0.22133896257804053,0.21531710565509743,0.16931919764277242,0.30570813149811304,0.21094352951286519,0.12737032022993866,0.26334558242418993,0.3816385040777122,0.4074786365081627,0.16039863801070864,0.3142597234134585,0.3528929731279736,0.3593020580092898
44,1040_Schedule_E_STMT_PG_1,0.18720271916292144,0.3088431427846064,0.33121811522139005,0.17839707960809778,0.20304062530925077,0.22149547244446793,0.2858533369025501,0.13663826195336198,0.3128878312528732,0.26836855600460713,0.5998697773537408,0.9952833699922101,0.8545068835546303,0.21436766355734838,0.18034543814841275,0.30636555048682224,0.2571582495879888,0.26588285921078614,0.2110651731428541,0.3841373216596202,0.17572906478293315,0.30727847773124395,0.28880557030136167,0.4798032895204687,0.35044372952707775,0.26435915253224995,0.3241134665029815,0.511182034697161,0.30635405965838014,0.09505276521674197,0.10772296238900722,0.23991327990372413,0.20346640952057365,0.20917963481803167,0.15087903493250376,0.19867351205535588,0.3135130055740222,0.2618061011617312,0.5091810801254969,0.5063621039032233,0.24760073069975494,0.2944959935329447,0.29735894404582786,0.19728699750787831,0.28773818519025185,0.2490532091713974,0.22187685926399361,0.20660012006164694,0.23655974167749994,0.24323170173682257,0.2313109049425806,0.1713940400154193,0.3752115981506405,0.20174365219008572,0.0999367683204398,0.31759215288851084,0.44821614530937903,0.47748581211217134,0.1826274619261385,0.3128878312528732,0.398298281958005,0.42195043932352244
45,1040_Schedule_E_STMT_PG_2,0.2260672205843826,0.35180320706122103,0.288428334966047,0.19799914575282215,0.17274661069716968,0.20756528121203838,0.26675866319501795,0.1476237907978017,0.31971189847072856,0.22151678808767844,0.5431825284819749,0.8410047644261911,0.9923934865502679,0.2047468870110834,0.20597788132758252,0.27702365192847445,0.265424012345254,0.24840667663926919,0.20125561493815003,0.37069639812251753,0.18372131081285697,0.2958880631798808,0.276630888646834,0.46732474490643533,0.2940518389098445,0.24753450370961094,0.29383413357263044,0.43450836816831706,0.25956654055505124,0.11106434443467367,0.12489332626540227,0.27297072025412566,0.23689944800683105,0.23482482606875366,0.2048887395453715,0.1873124458768032,0.2824602750235332,0.2226577148612397,0.43716396270358526,0.4334856391666221,0.23436053569309415,0.3007351181743549,0.25303001421286475,0.20877689318271286,0.2807390501193472,0.2595168981842112,0.20330822553574457,0.21430651818931684,0.2266300047421131,0.22516979372775292,0.21504657507911093,0.1730040388993413,0.3062909218751704,0.21322841631507322,0.12779640020771266,0.2600490375512813,0.3822669806898351,0.40861865560501526,0.1627409922460285,0.3167849688508446,0.36241096744131135,0.3595814027687315
46,1040_Schedule_E_STMT_PG_1,0.17700213044776497,0.29607137701960073,0.3268946551656724,0.17393009469904475,0.1992638517225352,0.21292981455172189,0.27167368454695673,0.1352250331267772,0.3100060043265638,0.2787446693359765,0.5900990984368246,0.9943446304584911,0.84913738512285,0.20619919496700304,0.1712144595754632,0.2932931337726178,0.2564406969319478,0.25602318568702814,0.20502197432590435,0.38119677510095273,0.1630190808492725,0.28905289903929626,0.2876529930128655,0.4562841166370384,0.34338619600630005,0.2553944468581385,0.3234132484424376,0.5048279410264297,0.2976924581899106,0.09193367261139776,0.10280191978376808,0.2372870462176463,0.2000733448597764,0.20798134126454704,0.1358919981563106,0.19488753983526658,0.3126795866590373,0.25673098955349866,0.5036357395964096,0.5012034972853524,0.24342986190767915,0.2940020031457515,0.29290676417290523,0.19265579691396656,0.2851202761480566,0.24757341039042108,0.221102958387295,0.2087304595127859,0.23568591457940585,0.2409673706696002,0.23006079280194133,0.16897854758881,0.37126935710077746,0.1961293959068356,0.09934558494496183,0.32200595606216875,0.4428047160434778,0.4721595990784617,0.1779358592822611,0.3100060043265638,0.3897663465601725,0.42060266769536653
47,1040_Schedule_E_STMT_PG_2,0.21424985721439035,0.33603577687842345,0.28762356436850434,0.1937311704662311,0.17186041371329558,0.20066540523480353,0.2517498882853972,0.14675882529994494,0.31710260412692287,0.23845403346063915,0.5367224932383463,0.8532468364306198,0.9915985148937032,0.19638545801144594,0.19527158916425807,0.26609255596469933,0.2637118322880939,0.23912637582688884,0.19765202480562313,0.36905353451365497,0.16872568248244332,0.2772728722476777,0.27609302607417385,0.44626528056213377,0.2893225808586734,0.23936182820696802,0.2977553653699646,0.43281024231053233,0.25281497604443354,0.10742085036927593,0.120607779863705,0.27009121990484514,0.23444271644459114,0.2343446329232991,0.1867702490236195,0.18427221003634797,0.2864624414257546,0.21805380998680024,0.43518043575704907,0.43212684512950794,0.23302179501272544,0.299806037128427,0.2529516355149576,0.20482019973412663,0.2786030744600927,0.2582533758671579,0.2032620944680258,0.21723005800473216,0.22642709816220066,0.22404937408788228,0.21487469325577532,0.16922455072328985,0.30530025909393865,0.20980352945297834,0.12714967427012003,0.26969444123258635,0.3810865988003078,0.4068254915979516,0.16014500806044768,0.3141998311480488,0.35487362300249226,0.364611884062251
48,1040_Schedule_F,0.555631087563342,0.4124383045553079,0.5439842817302696,0.44882869898583255,0.3690531621271773,0.7231441740716942,0.5309463500694207,0.42001730040152924,0.13128905154852377,0.5699172827671155,0.38743721982997364,0.20983655111652055,0.20066314008083036,0.8774999999999986,0.4520706434528519,0.5064427092881046,0.3372822515430163,0.7145282023565618,0.44797585123945427,0.17506680316355708,0.4686403461094226,0.329031563102267,0.18356673359218834,0.2224018366683598,0.19085900453212978,0.712983593616807,0.3178293987583247,0.28675184081883376,0.28224055189202335,0.39079781037614025,0.3700213956809563,0.39421093073483415,0.11781554875038461,0.29046950111008796,0.22316809230660406,0.33266852649474044,0.3200899917221532,0.2780427915490557,0.28333319601393225,0.25399015285111187,0.2832696283002799,0.2208491108279557,0.20338864118556388,0.25874991789525115,0.19202112152803494,0.241524091172587,0.20940302190319135,0.22908021425182262,0.258429033404901,0.29773867418999395,0.14893866855093996,0.11628649387690261,0.1657463137908654,0.4584181478535188,0.4453013140024113,0.5427776167418981,0.3952517266686402,0.3484098080658097,0.20654350384151243,0.13128905154852377,0.21853957419506473,0.22345873596984656
49,4797_PG_1,0.4715718106608533,0.3782174874297949,0.4754095680615789,0.3879860486655976,0.49865071163991864,0.5447642358995544,0.6328435135798872,0.5413804949251986,0.1597138579284661,0.5203830027945064,0.4450516729211203,0.2989214398543481,0.269939004579278,0.5065975165881698,0.5334372904523889,0.8772083976630394,0.43778914607595953,0.4976366632806438,0.4294701022282556,0.30700203349177285,0.502255696245989,0.37215472615517853,0.3566319102178286,0.291065299590066,0.33993983161455665,0.49760545620369423,0.36235964630302075,0.41085239388385436,0.2890085474904681,0.3518018043331741,0.35109339847246546,0.251171517566902,0.11181129562410304,0.21591240781917415,0.25375722423201275,0.34731021318713184,0.3624458674023478,0.31338111696991167,0.4067958715970612,0.3725229233686036,0.4026473444028857,0.3318788904465678,0.20495045565880876,0.2239823589986425,0.1712539371339459,0.20899888539324507,0.16090693305710116,0.19576184942542357,0.211580273231561,0.5189187191485192,0.221469985657284,0.15981676484766913,0.3945908867803782,0.5155111987293599,0.49978144138105574,0.5811950522194876,0.42053959057801715,0.3994232472553119,0.3205311254801181,0.1597138579284661,0.2883702467110345,0.3473978023482932
50,4797_PG_2,0.286616000374569,0.39610951586746895,0.24838654539200336,0.23831017877654864,0.2857187665743929,0.3416884250441759,0.2849523098180176,0.26262376953545064,0.21975826261870632,0.35489970661443815,0.41024978461751876,0.2551142485885946,0.26216005168154155,0.33676737142476865,0.4683204562421407,0.4367073029528736,0.9993496624159486,0.29959359905674726,0.27962757513809,0.29952433446108034,0.32633725016817344,0.4048418956069907,0.3636153069471776,0.22404562803521583,0.23559171821186004,0.2988077164136835,0.26480274684278077,0.3653792090550213,0.13555719557672344,0.21601495101349225,0.1997990893932404,0.40161242694168225,0.2000653619668707,0.282370506033625,0.1732984170343173,0.3236734119685718,0.2592145290968276,0.2726857297417836,0.3702533516558742,0.35509877589811456,0.27013939489312977,0.41714495589111245,0.2652664647862645,0.2325548599744937,0.2924586659486043,0.36049727936042514,0.31131127714792184,0.3229816458917386,0.3178914654249985,0.35285781874022837,0.3682123999451963,0.20610293005535102,0.3335647282734054,0.24606098191835468,0.2980636342221442,0.33564806303739225,0.4512641857012973,0.40477670002306776,0.23108170236163972,0.21975826261870632,0.24239720752258936,0.2129852923939592
51,4797_PG_1,0.47421645154202907,0.3859786341873085,0.4750044242466062,0.3893008398346366,0.49772656921868447,0.5440907912501185,0.6335566068176701,0.5439295916569984,0.15939778131769872,0.5193349376093612,0.4446812052107322,0.2995184326978445,0.272658055049479,0.5060102093125991,0.5360793170960645,0.8772101143912383,0.43822275027879687,0.4997326385800975,0.4299821849721585,0.3065430545834712,0.502878371477743,0.37225149648775613,0.35578800784394105,0.2975212839614232,0.34447106919847115,0.4996922541883573,0.36562182207905886,0.41105641708016233,0.28845519368542677,0.3525184397807277,0.3532513579083044,0.2620350577535099,0.12503371465224838,0.22043540331498707,0.2618175942406143,0.34844117226700055,0.36471082378344705,0.31396290863714255,0.4070179747863288,0.3722539031203296,0.4057788478577306,0.331305331856768,0.20457915623791872,0.22550337003593313,0.17172523034094317,0.20990324732970703,0.1619222209777958,0.19585548232258382,0.2115400174902805,0.5202985342203886,0.22137010269298307,0.16043017527329514,0.39354566242021705,0.5279445153910192,0.5049507258909256,0.5817420536219371,0.42144606463719836,0.4002581590240608,0.3207888603349822,0.15939778131769872,0.2910058128252434,0.3497792868895402
52,4797_PG_2,0.2913326716202234,0.40766499551637525,0.24935855025099443,0.24020499916507,0.2846962549472809,0.3419446296218921,0.2870478283423249,0.2679618239462346,0.22139660344040019,0.3546826753877174,0.4101313578562633,0.25795322704127144,0.26761287909527215,0.3371653237051634,0.4726640419218858,0.4388606022772317,0.9993501927949004,0.30355071239603215,0.28012144526271354,0.3009894681906773,0.32763823472739284,0.4060851381151967,0.36399672076815087,0.2354010546858375,0.24039324390995728,0.3027781914847359,0.2691038605763081,0.3663098095208542,0.1349336028577683,0.2170141625527164,0.2037658197803942,0.4167329002009584,0.2185745658255578,0.2895035972635601,0.1853814076189706,0.32386981098751155,0.26111132926927266,0.2737165837533677,0.37106028997371676,0.35519353146784405,0.27373398915708935,0.41738715714347085,0.2662065174633576,0.23309328718565292,0.2929047603630982,0.36145656319606867,0.3124167580444247,0.3229194540380532,0.3176955468728573,0.3538629571051265,0.36899592389452485,0.20549843053086417,0.3328935959099988,0.26271170937863736,0.3063369799446948,0.33769964635608357,0.45413573948474867,0.40796036769392896,0.23028138931116374,0.22139660344040019,0.24807165593510633,0.21912237407702873
53,Form_6251_PG_1,0.5128136472917851,0.4229920209639576,0.5293497677226003,0.4534469099685091,0.4852957363957525,0.5045641710408004,0.5087419344083083,0.5471957915192118,0.15464752672149235,0.4512821587887443,0.36914391241037386,0.1994366045328542,0.2125707360430502,0.45841814785351875,0.43254369196131387,0.5218811985319816,0.2546545987955871,0.5391140134262633,0.4111633855679662,0.3222377712194016,0.40824723433510074,0.27844875292729393,0.37114006124892374,0.39676053491447405,0.30470642424331884,0.5383897766346588,0.3619273130039535,0.26648517967069957,0.24278540304178053,0.4032429855176962,0.44280640808830796,0.3603945210495167,0.25529908730826745,0.24984187393354246,0.26645163336868183,0.3560179556317939,0.3529008674448799,0.2542889124141475,0.25808627516230104,0.34954160313544996,0.3889490443549602,0.2540716402707565,0.16837192212551882,0.24304468514561728,0.19174367647451634,0.21105430738936115,0.1688486912174443,0.2302269462557035,0.2309995895299028,0.33289857834365283,0.16126449553641975,0.1277709392879554,0.30521004876495766,0.8774999999999985,0.6604385633960446,0.4763044737404485,0.3100324700918508,0.3788564065739311,0.336197922764528,0.13715981286497234,0.28069561004736493,0.312130932825177
54,Form_6251_PG_2,0.4940563629662468,0.41682603843467103,0.3948444284361463,0.3813218281213383,0.5532370553393571,0.4676912830438437,0.43990232403691987,0.5938984504990897,0.2429935680056474,0.38362295080515246,0.2737785158757938,0.09973395740690283,0.12805232960561896,0.445301314002412,0.41577017429715735,0.5025083720551481,0.3024987576799969,0.478297552500561,0.3685906145716251,0.233314839472594,0.35227367276662075,0.24754669758210407,0.4190555542454678,0.23531615756078622,0.22035371806527082,0.47875172307417535,0.28195585785262983,0.2069792153434292,0.20563253215076122,0.46416923563162127,0.47079455032906414,0.3413192748717786,0.21670924684354903,0.2963466401754176,0.22447677726178605,0.3135973845823422,0.2756274572103778,0.2924139675525452,0.2008038744741461,0.25476820929612937,0.40924424104659085,0.346848088548902,0.15877174437587785,0.1768695893127471,0.1389380959828947,0.1671786160542487,0.14590706958704913,0.22376063006496788,0.23903910337701614,0.3286796804439964,0.14861726217259358,0.08103254064142659,0.2651812981034352,0.6604385633960459,0.8774999999999991,0.5038221000583366,0.26334744241194447,0.2990076404293423,0.4104912773191388,0.23500974601791189,0.1987795559760827,0.23714497564942652
55,ALT_MIN_REPORT,0.22896556211357064,0.29752322467933146,0.3288697588764786,0.22959858811461226,0.1607745941893115,0.2586901198662156,0.3707258723916461,0.2593059773729998,0.31887031429711077,0.24758103554938546,0.4088174423390408,0.49752146612260467,0.47135542490566806,0.21304084429359288,0.15704085653708666,0.3357229394045599,0.22608637082453456,0.27994595694131197,0.1832576512778032,0.5254748157288334,0.25293334086177643,0.38196515672851516,0.27884906153663325,0.977099322990488,0.2687777436498524,0.2741384418418802,0.27557007305494663,0.39436145015220936,0.15655229210802293,0.10838624291755924,0.111578196766934,0.19798389441242784,0.16202230788956945,0.13707338676859943,0.18442600878283438,0.22873561976938406,0.27058539113273133,0.18256117787260048,0.35630835259034466,0.3871862804145429,0.18305231291336826,0.14670578611358473,0.21474859948523148,0.18799236603736819,0.2426559124975729,0.22472769890343897,0.14952247453898926,0.1882214643087204,0.1867637207971966,0.22120242163528608,0.1977032750319079,0.13238489000738396,0.29786366335018694,0.39167381243043004,0.22792931722352802,0.22442029431083493,0.36178407973832394,0.4016542861664594,0.14196184470516787,0.3030455147358803,0.368949115806033,0.4135857598213989
56,ALT_MIN_REPORT,0.2500915490957874,0.32220029547207746,0.35389513914674736,0.2572493154600572,0.15866952966684728,0.24643261156710344,0.30165206420734164,0.22638851391743806,0.3399194121353522,0.2472501382347252,0.3745011337317832,0.4134500690136933,0.4161907948719865,0.2172721284049031,0.17622054474014942,0.23302729346076803,0.22279932053791687,0.2892823959237527,0.19025015805019602,0.4884479300215392,0.2659652024630624,0.38615182985565977,0.27489135093016814,0.9753733976708974,0.21996123777914484,0.2816545975256327,0.2553257779778372,0.29231401708959853,0.1483600057338825,0.11409273513030721,0.12470134495601358,0.20716157628602755,0.1661213308174288,0.1451928601948106,0.1955708276056402,0.2200572486382826,0.24989008132570947,0.18188424560966726,0.2611201668710861,0.34224208070302364,0.1684909259253779,0.14296898322183682,0.20939061584051835,0.1944937435291781,0.25711891572892054,0.2301615784166229,0.16567985575896843,0.1928910683612565,0.18749610695438554,0.1617928716130889,0.181260608209422,0.12272903625317239,0.18105403502895973,0.37648125512967656,0.22735169728974766,0.18946971658045342,0.29977407287181257,0.3607797744759253,0.17865125962457803,0.323408126437904,0.35054261492551264,0.3652296949833123
57,6251_PFT_LOSS,0.1842739697608293,0.3477170903518619,0.27074516022372036,0.22893827331443706,0.1923967967489703,0.23733965654861977,0.36728977267080537,0.27060536897155246,0.20139577807196604,0.23207058326185193,0.46855278897713903,0.38493168066009587,0.37389198310353833,0.17506680316355736,0.12465062164752352,0.306884232165868,0.3004111463277715,0.21334652389857992,0.1461224448188535,1.0,0.28936975144340105,0.36847854677192293,0.35355107415792153,0.5214680081419087,0.37009177675092075,0.21311915304257711,0.28957726878360024,0.4046281774738044,0.1495429631546725,0.08775092809690631,0.09687574381395819,0.20830290860571216,0.16535287123426787,0.18439544328711216,0.16627700149475205,0.2202548647218323,0.2809371907038049,0.2824768350396375,0.40062947645699,0.4855881153754704,0.2426059639278053,0.2565892029366847,0.20724120469118443,0.22610721112029686,0.23632815612411043,0.24224186702585612,0.18222352433831165,0.2269411949252424,0.21866644317989764,0.27414742237782735,0.2236232741921341,0.263041259389433,0.3673240345246507,0.3222377712194021,0.23331483947259382,0.21635989526863508,0.41065712009212213,0.481132627158142,0.18259837445280572,0.18423008829065546,0.4368744260634959,0.48502208290416243
58,4835,0.5725942864094402,0.4428411090930312,0.616099267794438,0.4970485518686104,0.38006318927223276,0.6419614561822122,0.5135315921602149,0.4388279197294781,0.1446607809963715,0.5870099747124244,0.42501040204187635,0.25982766948985125,0.24317922071013823,0.7145282023565604,0.4421849713373356,0.4988215111536739,0.3018682016677631,0.8775000000000017,0.4626664182108829,0.21334652389857928,0.4444943877209365,0.3111926237376944,0.20926617200280392,0.29380989995659884,0.2183265300375417,0.8758047381077729,0.3267995020948983,0.27544700188423094,0.3778615514749143,0.3982035882232796,0.39145223152302333,0.3758746008857282,0.15541938899841506,0.2928141495644735,0.24619481735876925,0.36132720925977907,0.3255318204680726,0.2631737250038499,0.26958288702729527,0.2670197060457484,0.29828070939378626,0.2192140464822423,0.19078586338084436,0.268312522968939,0.21528914071324995,0.253799364721928,0.20711842118625484,0.22450203788133516,0.24659582511095696,0.28435007902861004,0.1394808471949449,0.11101889938840445,0.17902617140824786,0.5391140134262629,0.4782975525005598,0.504375702341578,0.374068059479385,0.33662829541636724,0.27368285328425496,0.1446607809963715,0.25481781633101247,0.26112719746716007
59,4952,0.42397022294087283,0.2887717205560422,0.40998760646799637,0.3607743139540875,0.3878002753400836,0.45930267062204555,0.4105839324487993,0.3553337380167866,0.08544156894855198,0.40437334889272214,0.2569538194903517,0.2082359495334602,0.19983258402914766,0.4479758512394548,0.4242203353582796,0.4298308027412761,0.2801350814609863,0.46266641821088383,0.8775000000000011,0.14612244481885345,0.34079823948185006,0.20818971649954374,0.23329392349602535,0.19263401074429082,0.22073849211205404,0.4628099670873641,0.2526950264180451,0.17356726687019094,0.3037354009765013,0.3092565282948706,0.30245799570664395,0.2556414593645122,0.10727792011096451,0.21814544901184296,0.2007672128082475,0.6490387955714374,0.2522357495368529,0.17236673449094964,0.1696019255789521,0.17918364163140155,0.25506369752731317,0.1863424097005947,0.15483576725710996,0.19332056270972392,0.13952128207386597,0.17810430249831632,0.136994764136386,0.16500972247689275,0.16044285577212053,0.23828289091518623,0.12633398119856432,0.10682947335448113,0.12917205127799633,0.41116338556796667,0.36859061457162484,0.4323667317336845,0.2738103854438989,0.23334528130100912,0.24470726966327722,0.08544156894855198,0.1733983483705818,0.20107065786265063
